"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"Biomarker579"	4.60288173459854	6.47310657398111	4.36905686103757	5.38537290111202	5.37010353809131	4.75238043025746	4.51781067115839	5.7929683459668	5.77642707445047	5.02057146402947	4.80940471246578	5.15223950655912	6.57629697933271	5.36165429014064	5.43366987156426	5.16811356980419	7.27805388155376	6.81273010853162	4.61982484554637	4.06335488635379
"Biomarker580"	6.9345608601426	5.31680467216854	2.92617321562797	4.81966266750181	4.57400569958986	4.1807291209463	6.08964898012508	4.93664622093296	6.46608262279564	5.26733284276741	4.67839655516061	3.02135910358346	2.41789511023931	3.31767246411222	3.99027718726944	2.25888750572385	5.24802415401765	4.51001429431012	1.83030754107378	3.08149175364589
"Biomarker581"	5.53240260524213	4.45123656249393	4.56278158757652	4.64594336652966	5.10988096967982	2.92347454572336	4.27658235882909	5.67842195235267	4.83937449379043	5.48583481149251	6.67285459856186	3.31900469704466	2.35722248424063	4.32142975126243	3.52499724729809	5.03696690253433	3.68194857248521	4.24395653513937	5.52158649204426	5.17346412211286
"Biomarker582"	5.96225630436777	4.93700050749416	4.26018380005134	4.44542282210531	4.00495931753664	5.83660854630582	4.84286723781645	5.13197509897966	4.5458253117621	2.40901894742196	2.58609004155444	3.55678415271967	3.31205190937355	4.63015796768225	5.42127581524863	3.82099378989082	2.79614021225446	2.96886406019136	5.96849096703713	4.04021813011572
"Biomarker583"	5.02246489834346	3.22823089966762	2.26363864443843	5.36192762516714	3.6742544941679	5.68102753177705	4.41734997051768	6.37888595358232	6.70898263196427	6.4840846641498	6.84382336440894	7.4776296458558	6.81380995737554	8.50795434010079	4.97376372734691	7.1800060095371	5.41079568657794	7.8544899780636	5.44986928132307	4.46198644877918
"Biomarker584"	5.33061952118578	4.9052004933193	4.25170259087322	4.76339613189232	4.74743080155965	5.97529035593826	5.18551303032208	6.51531960396428	4.00200469127215	3.8090846865127	6.87187279237258	5.29916981319543	5.9093410771529	6.26358429751913	6.33895730290684	4.02347283682719	8.36265675827818	8.26784321523931	5.07676795431814	5.05470051703063
"Biomarker585"	3.30578958841481	6.37406426572406	4.46786655066233	5.46770246532117	5.33042035790288	4.62137853832829	6.19812591570289	6.04986667944239	5.16056266640465	5.62546273708225	6.28683457584316	6.39449590062543	5.52118798754396	6.80796597551446	5.00694813059191	6.26975833388458	4.9141218287021	5.10576869082083	5.80418670893694	7.58387947153084
"Biomarker586"	5.82511917466049	4.85293666256887	6.7766023896387	3.98171171099389	6.59710250165028	4.43234988835103	4.0010983148186	4.26934566488494	5.56260775718404	4.83692748380945	4.73573068809548	5.15669315493373	7.13269215590236	5.66326034509062	7.17811919416119	5.43151288551839	5.11454472918254	6.5474402865339	6.63805233418906	7.02249462750176
"Biomarker587"	2.52252314433846	4.68364864517095	4.29649566264969	4.85267407281774	6.95287609297799	3.3816829216124	5.08023183740153	2.8762087304662	3.46853685041819	4.70219390700943	9.59703969307662	7.20982429668242	6.31084950761747	5.16576769551273	4.95676756590781	4.53851499759892	5.15227346431409	5.17382012089885	6.52580027694784	6.6480618694069
"Biomarker588"	4.33463259406461	5.79528279888616	5.16898675120036	7.21006176111671	3.53395327467458	4.38485130323042	5.22276224168376	5.23048428360748	5.65383277391014	5.42477939139846	6.14943354706552	5.02080232887951	7.94950901960243	5.23082465561324	7.01094768328601	6.16494384925755	7.12373972769644	6.54029916212415	4.85716157947508	7.60616474968075
"Biomarker589"	5.73048588396784	4.15829512299782	5.35717501605741	1.96762714385454	6.34643363845465	4.31323838602223	4.19744281461618	4.83326422723158	3.51626173116841	6.18379103407316	5.62894493496602	4.66721643873684	4.50900073953166	3.61993975466762	4.58002569788194	5.70062216252789	5.19460775322912	2.75147480096069	5.60590516061772	5.56841397459542
"Biomarker590"	4.26008327831299	4.67189842731911	6.46401264908707	5.8449227090677	3.52708031820567	5.04848768375987	5.25767224147014	5.23867965143635	4.41254547765705	4.16615065104457	4.9672271790403	3.98359709666255	3.82458280981196	3.27679996107894	3.51438453615806	3.06696234106982	2.46969564220536	3.46375814364199	3.16059267225418	1.99024805306348
"Biomarker591"	5.44788535551037	1.83904979263612	5.24495783054354	5.57137359302835	5.49249796541155	4.14138988505178	5.27419846542066	4.00105142924727	6.75886684599192	3.5168230837664	8.40238382962739	4.59696875341326	6.5005770406207	8.59769704063245	5.99785485864235	6.01012944798249	8.14303223442301	6.41139140446642	6.07633466409529	5.6861937891822
"Biomarker592"	3.78407324578395	5.44123187879432	4.46976761393312	3.97934949839871	4.68747638739242	4.43901987445948	5.77647061845344	3.44088783267754	7.55876455738828	3.94506946293175	4.03417606616683	4.69797320804106	3.50490379441533	5.02904817138609	2.23567446928465	3.95570387226122	3.29387773078108	3.4335846882218	6.15960562288633	3.76962159628303
"Biomarker593"	5.56634449500319	5.61700786210724	5.30866742012055	5.09852642262081	4.29513362035732	4.5578834220062	5.31395441032952	4.59130738595179	4.27709404486089	5.25574844026926	6.37240193299352	6.80774442219676	5.42451186868136	6.71138492602679	5.28418193615371	8.17513101278231	8.10744253379232	5.47478317238371	7.0806625186295	5.34561815516689
"Biomarker594"	5.472068045688	5.16930716182147	4.75039100138677	3.78283179821678	5.85173456660584	5.91899691491304	6.83400179172705	4.68814317063427	1.7107061963785	5.43077491811085	4.28951448247672	6.31844895493312	4.65870703275066	6.13278271464541	4.91593946546198	7.53239343120451	6.65086664407241	5.89426509971736	6.5230367988413	6.4638814222849
"Biomarker595"	6.3772103675041	3.55559598300318	6.71590439621271	5.23784470516113	4.48277693105921	4.21353142143128	6.56206278078111	3.38869769308092	4.05693802806869	5.78337986055275	3.49369066078823	2.00169582266474	3.43154582602269	6.24850027926904	4.03391500595531	2.62311819087274	5.24348474867721	1.57403944518322	4.58992831653375	4.39032683942141
"Biomarker596"	5.469641574241	4.74111784274617	3.76840294781423	4.93173695045102	4.6987818781369	3.9970150371195	3.4985563451379	4.03791443902433	4.42231162348244	4.98622731215353	5.64419372857153	5.11255797290062	6.02021885076046	6.83602009707646	8.04731663705421	7.61685376858942	4.78737351685522	6.95125810256821	5.69752666733882	5.2027139223803
"Biomarker597"	5.23761383837313	4.57660032682569	6.16717530446851	5.63163227537945	3.94647268750322	5.71093264387284	5.45925868062938	3.91117083174273	5.85186539913605	5.80580385427621	6.3331816132522	6.06485109559849	6.9321810263254	6.52718616282414	6.48065994712825	6.66269257978132	9.08132306983201	6.65104028525414	6.64339555302559	6.51098338186354
"Biomarker598"	5.58553214129061	4.41216925276722	4.3751231549461	3.90531250577534	4.28487532394479	5.96267575626386	6.09976264138534	5.87259706145054	5.76283482741932	3.61043852037771	4.18850078392656	4.31912957460343	5.82437541117468	6.41213701147338	2.12888355669762	4.17135643369036	3.1319981336405	1.71144282338396	4.92195649305105	4.95320978790491
"Biomarker599"	5.64050634342025	6.06046511903693	3.47841438188374	3.64198887089206	4.69060107452113	2.85135730248671	6.54591855796366	4.94158231852176	4.86562272132674	5.38688388747521	4.66555676380235	2.2931517990793	4.57845077836455	1.94073544343589	2.18810934100702	4.72133596554785	2.34487972012348	5.20171561977774	4.14153538583068	2.6524068210671
"Biomarker600"	6.13660658600709	3.74461230679719	2.25116570888598	3.53183735619772	6.00693512012791	4.79485916099767	4.15210692542862	3.9103798425537	3.71962851266129	2.38064404580826	3.19223272982817	4.55208722581701	4.12524317287791	5.01436044887898	4.00083824836013	3.78021911826658	4.23065776857811	5.36680456421375	4.06578149292959	1.1870938653306
"Biomarker601"	4.79224160961799	4.1031475612838	5.59578204003643	6.35838940220308	5.32315459347948	3.85347260433052	4.56340273355693	5.02306887814876	3.65775649992776	6.71080902832569	3.00872185642791	5.45769562048705	2.00886330314198	2.41314976876633	3.75023706124287	4.0941634758424	4.81137437023529	3.4621802708454	4.60902932430393	3.69314765568942
"Biomarker602"	6.03635716111157	4.88776812933155	4.44466577383447	6.45198166399676	6.02169404588715	4.69871515460747	5.35207081487713	4.19744262751022	6.19855483149913	4.84151558990675	6.89844775439645	5.00725539867086	5.85287354907376	4.9274999709657	5.86890862988689	5.95896808243299	9.06320590514751	6.99487399459078	8.2258139965251	6.94345055246377
"Biomarker603"	3.47853831947755	5.5971174561431	5.59904853060149	4.80792434602279	5.19917159964564	6.55725786421779	5.64751172131437	5.50738865074013	4.47490406514252	5.44558353279839	3.42858466968246	4.34359480572355	3.24723448800999	3.03876617849408	3.28442773167478	3.52960242912673	4.61037995111261	5.80686629331932	6.28624869171298	5.34167605870958
"Biomarker604"	5.6390634884368	3.07286630017622	5.80072102928075	5.73369179086068	4.83146104150192	5.01713256795755	4.90182291055352	4.50758042630773	4.82493029046531	4.62811631734643	7.30390095965382	7.06881440708306	7.14477238655835	6.61583310523021	4.98336398104459	7.64476025285324	4.35844924546197	6.37532707940605	4.83021838031042	3.43458422487182
"Biomarker605"	5.1732318055976	3.93407631765064	5.02715817195849	7.4453231318917	4.31394144636649	3.49024360253004	5.82051778594826	5.83264053500797	4.22604733204785	6.63847870879234	3.25263865353352	5.5031889883681	2.37698499519051	5.58352363361734	3.99865017488507	4.04017760108071	4.21247220278665	3.1084223754469	4.62958198885447	3.2768904430942
"Biomarker606"	7.27693181604586	7.36459247723938	3.63176961107785	5.2489176301302	4.86846110263293	4.03677163543445	7.04141169763008	6.49311734629612	4.16474131722053	6.86835035055598	5.02816416598167	7.33604772153912	4.6006690150538	6.44913872185646	5.74134787727854	7.17901860909072	7.3112028761496	5.23615551200774	3.34261461156386	6.12927997739628
"Biomarker607"	6.46581364885083	6.45374857193506	4.72857896113473	5.07093018495791	7.161483623051	5.27537566808206	4.94515661626207	5.64939020295351	3.07679090424938	3.29329039976658	6.66576522072824	3.02065601485985	8.27913850689988	3.95893243483081	3.59247178986132	3.81470036401452	6.23081270982651	5.66760709568972	5.32020174110842	7.07190200252832
"Biomarker608"	5.43792752991321	5.72766186610472	6.604218600515	5.10591850361743	5.23181603885355	4.52511781144277	4.99247504573554	6.08476061429394	4.32634059816335	5.59380911715768	8.52714136771809	5.25784928642298	4.8133306850552	6.19006143435003	4.05396432919683	7.1357029023115	5.23557124437523	3.36051495332474	6.05184220541699	5.92312889041883
"Biomarker609"	3.96592223286403	5.62174183249135	4.36362941397945	6.48815089940201	4.24721875693752	3.31542774762475	3.92336388446952	6.49447545166345	5.51487553291705	5.64819350151892	4.25413189179793	3.98205028101108	3.66557062733012	1.93480224706217	6.61643234013942	3.71693062627174	5.0758412707279	2.53203549004318	7.18649757367593	4.43763787876582
"Biomarker610"	3.91917130432705	4.52671535143241	4.77568822525135	5.89095321762256	5.02909117359238	5.6576162239095	6.59520239089897	3.34151696585988	4.07570182983584	3.43602455719425	4.93481339177283	3.78848682564907	3.43907610302941	5.57392127288955	1.72327452413313	3.40773821373835	3.5384132217948	4.05284448025421	3.48388509414814	5.35307527753168
"Biomarker611"	4.78022986159606	6.95070962977416	3.54758097894737	5.19378775275873	5.55587863873098	4.55405482803469	4.67129229011888	6.43535331891524	6.51364903620874	4.6646889980689	4.05386566769228	4.51580983990427	1.80081778140867	4.96712377198775	3.3328356068116	2.62242405646537	5.08304214826694	5.95058629502308	3.47793303993302	5.54604788689281
"Biomarker612"	4.47640242762307	4.10919155466815	5.762881947338	6.51689168408779	4.9170893048656	3.03006648400412	4.71752536729033	5.39905577220722	5.92829797746338	4.2748390863537	4.85083775847287	6.02875257553437	2.60627511664139	3.02674668792693	3.43924024980482	3.36245285290546	4.17794079968026	4.02557392123922	3.48808770560915	4.43891611193368
"Biomarker613"	3.16483457351105	7.81805804755208	2.08223011747625	4.14252247115099	5.08009803562533	4.03918787364877	5.74593225297521	4.08606336849438	5.02285390218852	3.06341161849416	4.97344612710896	6.50436560059316	5.53176489057436	5.65373998813414	6.51946762970595	6.61486118173027	7.62600475817953	5.96396945535438	5.50699054009139	6.29643874188344
"Biomarker614"	4.10495667929482	3.04059540057693	4.99358264678897	4.74466403901877	5.19394201998203	5.76219845095965	5.1923677398732	7.27625223610772	3.62111718400203	5.59242639347918	2.88351558291309	3.09321461782283	5.92673172523574	5.38276770666014	4.75221838379736	3.45197074691215	5.69444061265197	3.44963532100536	2.546613245262	0.227862515685887
"Biomarker615"	5.854148012404	5.05449015120063	5.1178300947057	4.67569639425558	4.17315295860681	4.09239314858583	6.59128963002965	5.30601534815524	5.11340786833493	3.78083248880542	4.22043431077569	4.27752688781382	4.73820378887166	4.44415844210323	3.85420352566238	5.9682634210196	3.88414068361304	5.7009867483071	3.3921195523486	3.83969971372152
"Biomarker616"	6.74701493775229	3.45185333498517	2.66257227007318	6.31870473460476	3.01977356962183	5.30008215773288	4.71537406317575	4.66943394025333	3.95478934447176	4.76885561796422	3.2764913711873	2.61940256572733	3.49084091833402	4.89750739431472	4.41856259740641	4.68820837196927	3.79296269450305	3.03491057012607	4.30335982242585	5.14878148829122
"Biomarker617"	3.3351843658365	5.95422082775249	6.08783828314637	6.26819441688376	5.40730059760684	4.03212413245519	4.02118945404528	3.74696931457833	3.82429841076453	5.64803467844629	2.60829334551641	2.72388153850841	2.17457477687322	2.63470903905792	4.76386735282109	1.48799721190395	2.9494214223494	2.24143142670592	4.46957456278441	5.62685287557346
"Biomarker618"	3.99304516134912	5.78673265813636	3.07756704957869	3.96772663157814	4.94249400879111	6.73662084034051	5.53188170595819	4.46596161748535	3.48660246124323	3.15008837063724	5.91849432651322	5.4842526788576	6.04358840792496	4.75252575059054	4.3375993320333	5.53909816611679	4.86890869592042	5.37265393809447	7.27804905666733	5.85011722709067
"Biomarker619"	5.03607018315769	6.54233027355613	6.09710587116016	4.93903396622081	4.87765972912651	2.0882187773743	4.38247357396058	5.11550486675548	4.48559399845709	6.90798513371929	5.97575554255677	7.12984675503969	6.4223720435615	5.94797143270017	7.00488314716925	4.98013492931947	5.71503102907547	6.48123777065454	5.75798592769621	5.37633155660127
"Biomarker620"	4.37907658791594	4.88361230186007	5.85699492831861	6.54747095629332	2.80178329038074	5.75199287994183	5.09041075419102	5.66705458788134	4.87221620479372	4.70989652322666	5.22728390705418	5.87833377300069	7.88615690093784	5.37057602279947	6.88311761814446	3.97705455427535	5.78006430783551	5.06277172786083	6.04511624147218	6.42666498108059
"Biomarker621"	3.46602530101331	6.58131117719886	4.60558464815084	6.13599717886522	6.7381164512577	7.03586949025077	5.43121477785755	5.40532947796653	3.7413852878869	5.61805227563072	5.59422193885858	4.76896953591474	4.61287215017407	2.92143182476804	4.70173206238676	5.95455326031567	5.34878573887516	1.42231390909711	3.8878077674077	3.60463738291722
"Biomarker622"	4.50528460714489	6.2772985595811	7.90862571797953	5.63278055999997	5.31956105958537	6.4719222867412	4.42468928110238	5.20213819829999	6.58374939993876	4.50397681017582	5.22688135585526	3.98324073540731	5.29128525799563	8.13130781498568	6.69312007882064	4.85077862277554	6.80851230523579	4.51137936888335	4.12965297403671	4.78611106822681
"Biomarker623"	5.61445234342997	5.22075137414474	4.20562144351824	6.66038732467027	3.47892803153217	4.83597729162312	4.41688254444293	3.7482962662798	4.82399925677116	5.0504849035174	5.86333730819446	7.00571145982625	5.48752562364922	6.08361085872748	5.24153880530209	5.96005680649592	7.12787522906131	5.88775605589324	7.59534264781464	7.87466201167604
"Biomarker624"	4.29372230044857	2.7530647293021	4.03653303966702	5.48776108763236	6.20255846678631	6.77043941293462	5.17951163375401	4.37775097487147	4.36751770356692	5.8648009655945	1.91443225778489	4.37890589673399	3.72426511305333	6.0248204363561	4.60756186662637	3.89360111785449	3.68152600982876	3.81411166419853	2.65521793063604	6.28403599851815
